drift_event_id,control_name,control_type,severity,change_type,status,baseline_value,current_value,change_date,change_hour,operator_name,operator_email,approver_name,approver_email,change_reason,compliance_impact,is_regression,is_off_hours,risk_score,score_breakdown,classification
DRF00749,Control-39,Cloud_Security,Critical,Modify,Mitigated,enabled=False,enabled=True,2025-05-31 09:01:00,9,Paul Brown,paul.brown@company.com,Joseph Clark,joseph.clark@company.com,Policy Change,GDPR,False,False,65,"{""severity"": 40, ""status"": 5, ""change_type"": 10, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",HIGH_DRIFT
DRF00853,Control-78,Endpoint,Info,Remove,Mitigated,enabled=False,enabled=False,2025-06-02 08:31:00,8,Gary Davis,gary.davis@company.com,Raja Quinn,raja.quinn@company.com,Security Update,CIS,True,False,35,"{""severity"": 0, ""status"": 5, ""change_type"": 20, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",BENIGN
DRF00838,Control-51,DLP,Low,Rollback,Mitigated,enabled=False,enabled=False,2025-06-04 04:59:00,4,Michael Kim,michael.kim@company.com,Daniel Sun,daniel.sun@company.com,Policy Change,PCI,True,True,30,"{""severity"": 5, ""status"": 5, ""change_type"": 0, ""regression"": 0, ""off_hours"": 10, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00543,Control-56,Logging,Medium,Disable,Under_Review,enabled=True,enabled=False,2025-06-04 12:14:00,12,Sofia Kumar,sofia.kumar@company.com,Diya Robinson,diya.robinson@company.com,Policy Change,ISO,True,False,75,"{""severity"": 15, ""status"": 15, ""change_type"": 25, ""regression"": 10, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00778,Control-93,Network_Segmentation,Low,Rollback,Remediated,enabled=True,enabled=True,2025-06-04 19:32:00,19,Gary Patel,gary.patel@company.com,Michael Singh,michael.singh@company.com,Performance Tuning,ISO,False,False,5,"{""severity"": 5, ""status"": -10, ""change_type"": 0, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",BENIGN
DRF00720,Control-62,Vulnerability,High,Modify,Remediated,enabled=True,enabled=False,2025-06-04 20:07:00,20,Stephen Rao,stephen.rao@company.com,Elena Wagner,elena.wagner@company.com,Security Update,ISO,True,False,60,"{""severity"": 30, ""status"": -10, ""change_type"": 10, ""regression"": 20, ""off_hours"": 0, ""compliance_impact"": 10}",HIGH_DRIFT
DRF00913,Control-65,Network_Segmentation,Medium,Modify,Compliant,enabled=False,enabled=False,2025-06-04 20:39:00,20,Riya Das,riya.das@company.com,Maria Sharma,maria.sharma@company.com,Emergency Fix,CIS,True,False,35,"{""severity"": 15, ""status"": -10, ""change_type"": 10, ""regression"": 10, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00834,Control-2,Data_Protection,Critical,Disable,Mitigated,enabled=False,enabled=True,2025-06-04 22:24:00,22,Meera Kang,meera.kang@company.com,Charles Lim,charles.lim@company.com,Emergency Fix,GDPR,False,False,80,"{""severity"": 40, ""status"": 5, ""change_type"": 25, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",CRITICAL_DRIFT
DRF00963,Control-62,Vulnerability,Low,Disable,Remediated,enabled=False,enabled=False,2025-06-05 13:25:00,13,Sophia Jones,sophia.jones@company.com,Deepika Das,deepika.das@company.com,Policy Change,NIST,True,False,30,"{""severity"": 5, ""status"": -10, ""change_type"": 25, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00716,Control-79,Encryption,Low,Rollback,Mitigated,enabled=False,enabled=False,2025-06-06 06:23:00,6,Timothy Wang,timothy.wang@company.com,Timothy Wagner,timothy.wagner@company.com,Security Update,NIST,True,True,30,"{""severity"": 5, ""status"": 5, ""change_type"": 0, ""regression"": 0, ""off_hours"": 10, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00902,Control-71,Cloud_Security,Critical,Remove,Under_Review,enabled=False,enabled=True,2025-06-07 02:30:00,2,Arjun Sun,arjun.sun@company.com,Donald Young,donald.young@company.com,Emergency Fix,NIST,False,True,95,"{""severity"": 40, ""status"": 15, ""change_type"": 20, ""regression"": 0, ""off_hours"": 10, ""compliance_impact"": 10}",CRITICAL_DRIFT
DRF00620,Control-47,Vulnerability,Low,Rollback,Compliant,enabled=True,enabled=False,2025-06-07 09:54:00,9,Leila Schmidt,leila.schmidt@company.com,George Gonzalez,george.gonzalez@company.com,Performance Tuning,NIST,True,False,5,"{""severity"": 5, ""status"": -10, ""change_type"": 0, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",BENIGN
DRF00747,Control-70,Logging,Low,Enable,Mitigated,enabled=False,enabled=False,2025-06-07 11:28:00,11,Robert Sullivan,robert.sullivan@company.com,Harsh Reilly,harsh.reilly@company.com,Troubleshooting,GDPR,True,False,15,"{""severity"": 5, ""status"": 5, ""change_type"": -5, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",BENIGN
DRF00784,Control-82,DLP,Critical,Rollback,Mitigated,enabled=True,enabled=False,2025-06-08 01:39:00,1,Daniel Gupta,daniel.gupta@company.com,Isha Kim,isha.kim@company.com,Performance Tuning,NIST,True,True,85,"{""severity"": 40, ""status"": 5, ""change_type"": 0, ""regression"": 20, ""off_hours"": 10, ""compliance_impact"": 10}",CRITICAL_DRIFT
DRF00713,Control-26,Endpoint,High,Update,Drifted,enabled=True,enabled=False,2025-06-08 12:23:00,12,Jason Robinson,jason.robinson@company.com,Raja He,raja.he@company.com,Security Update,GDPR,True,False,95,"{""severity"": 30, ""status"": 30, ""change_type"": 5, ""regression"": 20, ""off_hours"": 0, ""compliance_impact"": 10}",HIGH_DRIFT
DRF00692,Control-48,Cloud_Security,Low,Modify,Under_Review,enabled=False,enabled=True,2025-06-09 02:59:00,2,Leila Pillai,leila.pillai@company.com,Jacob Gupta,jacob.gupta@company.com,Policy Change,PCI,False,True,50,"{""severity"": 5, ""status"": 15, ""change_type"": 10, ""regression"": 0, ""off_hours"": 10, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00939,Control-92,Logging,Medium,Update,Compliant,enabled=True,enabled=False,2025-06-09 08:29:00,8,Mark Burke,mark.burke@company.com,Edward Hwang,edward.hwang@company.com,Emergency Fix,CIS,True,False,30,"{""severity"": 15, ""status"": -10, ""change_type"": 5, ""regression"": 10, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00870,Control-87,Endpoint,Low,Remove,Compliant,enabled=False,enabled=False,2025-06-09 14:06:00,14,Sofia Das,sofia.das@company.com,Charles Young,charles.young@company.com,Performance Tuning,NIST,True,False,25,"{""severity"": 5, ""status"": -10, ""change_type"": 20, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",BENIGN
DRF00927,Control-62,Encryption,High,Rollback,Drifted,enabled=False,enabled=True,2025-06-09 19:51:00,19,Timothy Sun,timothy.sun@company.com,Yuki Rao,yuki.rao@company.com,Performance Tuning,,False,False,60,"{""severity"": 30, ""status"": 30, ""change_type"": 0, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 0}",HIGH_DRIFT
DRF00805,Control-36,Logging,High,Enable,Compliant,enabled=True,enabled=True,2025-06-11 06:35:00,6,Rohan Hwang,rohan.hwang@company.com,Sofia Young,sofia.young@company.com,Emergency Fix,CIS,False,True,35,"{""severity"": 30, ""status"": -10, ""change_type"": -5, ""regression"": 0, ""off_hours"": 10, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00935,Control-38,Vulnerability,Critical,Rollback,Remediated,enabled=False,enabled=True,2025-06-13 14:51:00,14,Jason Murphy,jason.murphy@company.com,Charles Das,charles.das@company.com,Emergency Fix,PCI,False,False,40,"{""severity"": 40, ""status"": -10, ""change_type"": 0, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00790,Control-35,Access_Control,Critical,Rollback,Mitigated,enabled=False,enabled=False,2025-06-13 17:18:00,17,Diya Garcia,diya.garcia@company.com,James Thompson,james.thompson@company.com,Performance Tuning,GDPR,True,False,75,"{""severity"": 40, ""status"": 5, ""change_type"": 0, ""regression"": 20, ""off_hours"": 0, ""compliance_impact"": 10}",CRITICAL_DRIFT
DRF00958,Control-72,Encryption,High,Enable,Drifted,enabled=True,enabled=True,2025-06-14 02:16:00,2,Amara Lopez,amara.lopez@company.com,Joseph Clark,joseph.clark@company.com,Security Update,NIST,False,True,75,"{""severity"": 30, ""status"": 30, ""change_type"": -5, ""regression"": 0, ""off_hours"": 10, ""compliance_impact"": 10}",HIGH_DRIFT
DRF00642,Control-72,Vulnerability,Low,Disable,Compliant,enabled=True,enabled=False,2025-06-15 02:35:00,2,Aditya Wang,aditya.wang@company.com,Paul Kang,paul.kang@company.com,Emergency Fix,ISO,True,True,40,"{""severity"": 5, ""status"": -10, ""change_type"": 25, ""regression"": 0, ""off_hours"": 10, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00676,Control-57,Access_Control,Low,Rollback,Compliant,enabled=True,enabled=False,2025-06-15 13:21:00,13,Matthew White,matthew.white@company.com,Pooja Kelly,pooja.kelly@company.com,Performance Tuning,CIS,True,False,5,"{""severity"": 5, ""status"": -10, ""change_type"": 0, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",BENIGN
DRF00643,Control-89,Network_Segmentation,Low,Update,Mitigated,enabled=False,enabled=False,2025-06-15 20:07:00,20,Fatima Quinn,fatima.quinn@company.com,Daniel Johnson,daniel.johnson@company.com,Policy Change,CIS,True,False,25,"{""severity"": 5, ""status"": 5, ""change_type"": 5, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",BENIGN
DRF00685,Control-89,Cloud_Security,High,Disable,Drifted,enabled=True,enabled=True,2025-06-17 10:05:00,10,Jeffrey Anderson,jeffrey.anderson@company.com,Timothy Das,timothy.das@company.com,Policy Change,PCI,False,False,95,"{""severity"": 30, ""status"": 30, ""change_type"": 25, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",HIGH_DRIFT
DRF00703,Control-1,Encryption,Critical,Modify,Mitigated,enabled=True,enabled=False,2025-06-18 05:44:00,5,Jonathan Kim,jonathan.kim@company.com,Brian Gupta,brian.gupta@company.com,Emergency Fix,NIST,True,True,95,"{""severity"": 40, ""status"": 5, ""change_type"": 10, ""regression"": 20, ""off_hours"": 10, ""compliance_impact"": 10}",CRITICAL_DRIFT
DRF00820,Control-54,Endpoint,High,Remove,Mitigated,enabled=True,enabled=False,2025-06-18 16:58:00,16,Donald Taylor,donald.taylor@company.com,Vikram Ramirez,vikram.ramirez@company.com,Policy Change,GDPR,True,False,85,"{""severity"": 30, ""status"": 5, ""change_type"": 20, ""regression"": 20, ""off_hours"": 0, ""compliance_impact"": 10}",HIGH_DRIFT
DRF00969,Control-59,Network_Segmentation,Critical,Update,Drifted,enabled=True,enabled=True,2025-06-18 17:33:00,17,Thomas Hwang,thomas.hwang@company.com,Raja Burke,raja.burke@company.com,Security Update,CIS,False,False,85,"{""severity"": 40, ""status"": 30, ""change_type"": 5, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",CRITICAL_DRIFT
DRF00823,Control-43,Network_Segmentation,Info,Modify,Mitigated,enabled=True,enabled=False,2025-06-19 03:26:00,3,Nisha Clark,nisha.clark@company.com,Mark Meyer,mark.meyer@company.com,Policy Change,GDPR,True,True,35,"{""severity"": 0, ""status"": 5, ""change_type"": 10, ""regression"": 0, ""off_hours"": 10, ""compliance_impact"": 10}",BENIGN
DRF00681,Control-97,Encryption,Info,Rollback,Mitigated,enabled=True,enabled=False,2025-06-20 05:19:00,5,Neha Jackson,neha.jackson@company.com,Edward Perez,edward.perez@company.com,Security Update,,True,True,15,"{""severity"": 0, ""status"": 5, ""change_type"": 0, ""regression"": 0, ""off_hours"": 10, ""compliance_impact"": 0}",BENIGN
DRF00722,Control-51,Cloud_Security,Critical,Update,Compliant,enabled=True,enabled=False,2025-06-20 09:56:00,9,Michael Schneider,michael.schneider@company.com,Robert Brown,robert.brown@company.com,Policy Change,CIS,True,False,65,"{""severity"": 40, ""status"": -10, ""change_type"": 5, ""regression"": 20, ""off_hours"": 0, ""compliance_impact"": 10}",HIGH_DRIFT
DRF00854,Control-90,Cloud_Security,Medium,Modify,Mitigated,enabled=False,enabled=False,2025-06-21 03:32:00,3,Aditya Sun,aditya.sun@company.com,Kenneth Lim,kenneth.lim@company.com,Troubleshooting,NIST,True,True,60,"{""severity"": 15, ""status"": 5, ""change_type"": 10, ""regression"": 10, ""off_hours"": 10, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00830,Control-5,Access_Control,Info,Rollback,Compliant,enabled=False,enabled=True,2025-06-21 08:22:00,8,George Meyer,george.meyer@company.com,David Young,david.young@company.com,Performance Tuning,GDPR,False,False,0,"{""severity"": 0, ""status"": -10, ""change_type"": 0, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",BENIGN
DRF00764,Control-16,Firewall,Low,Modify,Mitigated,enabled=False,enabled=True,2025-06-22 13:58:00,13,Sanjana Meyer,sanjana.meyer@company.com,Maria Singh,maria.singh@company.com,Troubleshooting,PCI,False,False,30,"{""severity"": 5, ""status"": 5, ""change_type"": 10, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00514,Control-28,Firewall,Low,Disable,Under_Review,enabled=False,enabled=False,2025-06-22 20:14:00,20,Rajesh Martinez,rajesh.martinez@company.com,Riya Lee,riya.lee@company.com,Emergency Fix,GDPR,True,False,55,"{""severity"": 5, ""status"": 15, ""change_type"": 25, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00566,Control-13,Vulnerability,Critical,Remove,Remediated,enabled=True,enabled=False,2025-06-23 00:56:00,0,Nikhil Patel,nikhil.patel@company.com,William Li,william.li@company.com,Performance Tuning,PCI,True,True,90,"{""severity"": 40, ""status"": -10, ""change_type"": 20, ""regression"": 20, ""off_hours"": 10, ""compliance_impact"": 10}",CRITICAL_DRIFT
DRF00708,Control-57,Data_Protection,Critical,Update,Under_Review,enabled=True,enabled=False,2025-06-23 04:02:00,4,Arjun Becker,arjun.becker@company.com,Leila Gupta,leila.gupta@company.com,Troubleshooting,ISO,True,True,100,"{""severity"": 40, ""status"": 15, ""change_type"": 5, ""regression"": 20, ""off_hours"": 10, ""compliance_impact"": 10}",CRITICAL_DRIFT
DRF00677,Control-85,Access_Control,Low,Disable,Under_Review,enabled=False,enabled=False,2025-06-24 03:26:00,3,Richard Liu,richard.liu@company.com,Nadia Jo,nadia.jo@company.com,Troubleshooting,,True,True,55,"{""severity"": 5, ""status"": 15, ""change_type"": 25, ""regression"": 0, ""off_hours"": 10, ""compliance_impact"": 0}",MEDIUM_DRIFT
DRF00931,Control-69,DLP,Critical,Rollback,Mitigated,enabled=False,enabled=False,2025-06-24 11:55:00,11,Ryan O'Brien,ryan.o'brien@company.com,Sophia Han,sophia.han@company.com,Policy Change,CIS,True,False,75,"{""severity"": 40, ""status"": 5, ""change_type"": 0, ""regression"": 20, ""off_hours"": 0, ""compliance_impact"": 10}",CRITICAL_DRIFT
DRF00511,Control-23,Data_Protection,Info,Rollback,Mitigated,enabled=False,enabled=True,2025-06-25 06:01:00,6,Zainab Murphy,zainab.murphy@company.com,Fatima Connor,fatima.connor@company.com,Troubleshooting,ISO,False,True,25,"{""severity"": 0, ""status"": 5, ""change_type"": 0, ""regression"": 0, ""off_hours"": 10, ""compliance_impact"": 10}",BENIGN
DRF00655,Control-26,Endpoint,Info,Modify,Compliant,enabled=True,enabled=True,2025-06-25 09:46:00,9,Raja Mishra,raja.mishra@company.com,Kevin Kelly,kevin.kelly@company.com,Troubleshooting,,False,False,0,"{""severity"": 0, ""status"": -10, ""change_type"": 10, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 0}",BENIGN
DRF00917,Control-47,DLP,High,Modify,Remediated,enabled=False,enabled=True,2025-06-25 17:09:00,17,Timothy Li,timothy.li@company.com,Jason Kang,jason.kang@company.com,Performance Tuning,ISO,False,False,40,"{""severity"": 30, ""status"": -10, ""change_type"": 10, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00505,Control-58,Endpoint,Low,Modify,Mitigated,enabled=True,enabled=True,2025-06-25 21:57:00,21,Anjali Schneider,anjali.schneider@company.com,Leila Verma,leila.verma@company.com,Troubleshooting,ISO,False,False,30,"{""severity"": 5, ""status"": 5, ""change_type"": 10, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00697,Control-78,Encryption,Low,Remove,Mitigated,enabled=True,enabled=False,2025-06-26 01:01:00,1,Pooja Xu,pooja.xu@company.com,Andrew Guo,andrew.guo@company.com,Emergency Fix,CIS,True,True,50,"{""severity"": 5, ""status"": 5, ""change_type"": 20, ""regression"": 0, ""off_hours"": 10, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00723,Control-80,Access_Control,High,Remove,Under_Review,enabled=True,enabled=False,2025-06-27 01:11:00,1,Steven Jones,steven.jones@company.com,Anjali Miller,anjali.miller@company.com,Troubleshooting,,True,True,95,"{""severity"": 30, ""status"": 15, ""change_type"": 20, ""regression"": 20, ""off_hours"": 10, ""compliance_impact"": 0}",HIGH_DRIFT
DRF00733,Control-90,DLP,Low,Remove,Drifted,enabled=True,enabled=True,2025-06-27 14:42:00,14,Pooja Muller,pooja.muller@company.com,Varun Williams,varun.williams@company.com,Troubleshooting,ISO,False,False,65,"{""severity"": 5, ""status"": 30, ""change_type"": 20, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00707,Control-13,Access_Control,Low,Rollback,Mitigated,enabled=True,enabled=True,2025-06-28 02:20:00,2,Kenneth Rodriguez,kenneth.rodriguez@company.com,Michael Hernandez,michael.hernandez@company.com,Performance Tuning,ISO,False,True,30,"{""severity"": 5, ""status"": 5, ""change_type"": 0, ""regression"": 0, ""off_hours"": 10, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00993,Control-42,Cloud_Security,Critical,Modify,Mitigated,enabled=True,enabled=False,2025-06-28 06:52:00,6,Charles Nair,charles.nair@company.com,Akshay Williams,akshay.williams@company.com,Security Update,NIST,True,True,95,"{""severity"": 40, ""status"": 5, ""change_type"": 10, ""regression"": 20, ""off_hours"": 10, ""compliance_impact"": 10}",CRITICAL_DRIFT
DRF00814,Control-54,Cloud_Security,Critical,Modify,Remediated,enabled=False,enabled=True,2025-06-29 02:47:00,2,Christopher Schmidt,christopher.schmidt@company.com,Joshua Huang,joshua.huang@company.com,Security Update,,False,True,50,"{""severity"": 40, ""status"": -10, ""change_type"": 10, ""regression"": 0, ""off_hours"": 10, ""compliance_impact"": 0}",HIGH_DRIFT
DRF00646,Control-80,Access_Control,Info,Modify,Mitigated,enabled=False,enabled=False,2025-06-29 12:03:00,12,Gary Liu,gary.liu@company.com,Eric Robinson,eric.robinson@company.com,Security Update,NIST,True,False,25,"{""severity"": 0, ""status"": 5, ""change_type"": 10, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",BENIGN
DRF00683,Control-25,Firewall,High,Update,Remediated,enabled=True,enabled=True,2025-06-29 23:55:00,23,Maria Liu,maria.liu@company.com,Deepika Hernandez,deepika.hernandez@company.com,Troubleshooting,,False,False,25,"{""severity"": 30, ""status"": -10, ""change_type"": 5, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 0}",BENIGN
